date,type,value
2021-11-25,SNWD,0.0
2021-11-26,SNOW,0.0
2021-11-26,TMAX,-3.3
2021-11-26,TMIN,-8.3
2021-11-26,PRCP,0.0
2021-11-26,SNWD,0.0
2021-11-27,SNOW,0.0
2021-11-27,TMAX,1.1
2021-11-27,TMIN,-6.1
2021-11-27,PRCP,0.0
2021-11-27,SNWD,0.0
2021-11-28,SNOW,0.0
2021-11-28,TMAX,5.0
2021-11-28,TMIN,-1.7
2021-11-28,PRCP,0.0
2021-11-28,SNWD,0.0
2021-11-29,SNOW,0.0
2021-11-29,TMAX,3.9
2021-11-29,TMIN,-2.2
2021-11-29,PRCP,0.0
2021-11-29,SNWD,0.0
2021-11-30,SNOW,0.0
2021-11-30,TMAX,9.4
2021-11-30,TMIN,-1.1
2021-11-30,PRCP,0.0
2021-11-30,SNWD,0.0
2021-12-01,SNOW,0.0
2021-12-01,TMAX,7.2
2021-12-01,TMIN,-1.7
2021-12-01,PRCP,6.1
2021-12-01,SNWD,0.0
2021-12-02,SNOW,0.0
2021-12-02,TMAX,10.0
2021-12-02,TMIN,1.7
2021-12-02,PRCP,0.0
2021-12-02,SNWD,0.0
2021-12-03,SNOW,0.0
2021-12-03,TMAX,7.8
2021-12-03,TMIN,1.7
2021-12-03,PRCP,1.3
2021-12-03,SNWD,0.0
2021-12-04,SNOW,0.0
2021-12-04,TMAX,5.6
2021-12-04,TMIN,0.6
2021-12-04,PRCP,0.5
2021-12-04,SNWD,0.0
2021-12-05,SNOW,1.3
2021-12-05,TMAX,1.7
2021-12-05,TMIN,-2.2
2021-12-05,SNWD,0.0
2021-12-06,SNOW,0.0
2021-12-06,TMAX,3.9
2021-12-06,TMIN,-9.4
2021-12-06,PRCP,0.0
2021-12-06,SNWD,0.0
2021-12-07,SNOW,0.0
2021-12-07,TMAX,-8.9
2021-12-07,TMIN,-13.9
2021-12-07,PRCP,0.0
2021-12-07,SNWD,0.0
2021-12-08,SNOW,5.1
2021-12-08,TMAX,-9.4
2021-12-08,TMIN,-18.3
2021-12-08,SNWD,5.1
2021-12-09,SNOW,0.0
2021-12-09,TMAX,-1.7
2021-12-09,TMIN,-18.3
2021-12-09,PRCP,0.0
2021-12-09,SNWD,5.1
2021-12-10,SNOW,0.0
2021-12-10,TMAX,10.0
2021-12-10,TMIN,-2.8
2021-12-10,PRCP,0.0
2021-12-10,SNWD,5.1
2021-12-11,SNOW,19.8
2021-12-11,TMAX,1.7
2021-12-11,TMIN,-12.2
2021-12-11,PRCP,18.0
2021-12-11,SNWD,22.9
2021-12-12,SNOW,0.0
2021-12-12,TMAX,-2.2
2021-12-12,TMIN,-7.8
2021-12-12,PRCP,0.0
2021-12-12,SNWD,22.9
2021-12-13,SNOW,0.0
2021-12-13,TMAX,3.3
2021-12-13,TMIN,-7.8
2021-12-13,PRCP,0.0
2021-12-13,SNWD,22.9
2021-12-14,SNOW,0.0
2021-12-14,TMAX,4.4
2021-12-14,TMIN,-6.7
2021-12-14,PRCP,0.0
2021-12-14,SNWD,20.3
2021-12-15,SNOW,0.0
2021-12-15,TMAX,6.1
2021-12-15,TMIN,0.0
2021-12-15,PRCP,0.0
2021-12-16,SNOW,0.0
2021-12-16,TMAX,15.0
2021-12-16,TMIN,-5.0
2021-12-16,SNWD,0.0
2021-12-17,SNOW,0.0
2021-12-17,TMAX,6.1
2021-12-17,TMIN,-10.6
2021-12-17,PRCP,0.0
2021-12-17,SNWD,0.0
2021-12-18,SNOW,0.0
2021-12-18,TMAX,-5.6
2021-12-18,TMIN,-9.4
2021-12-18,PRCP,0.3
2021-12-18,SNWD,0.0
2021-12-19,SNOW,0.0
2021-12-19,TMAX,-5.0
2021-12-19,TMIN,-14.4
2021-12-19,PRCP,0.0
2021-12-19,SNWD,0.0
2021-12-20,SNOW,0.0
2021-12-20,TMAX,-1.7
2021-12-20,TMIN,-11.7
2021-12-20,PRCP,0.0
2021-12-20,SNWD,0.0
2021-12-21,SNOW,0.0
2021-12-21,TMAX,-2.8
2021-12-21,TMIN,-21.1
2021-12-21,PRCP,0.0
2021-12-21,SNWD,0.0
2021-12-22,SNOW,1.3
2021-12-22,TMAX,-2.8
2021-12-22,TMIN,-21.1
2021-12-22,SNWD,2.5
2021-12-23,SNOW,0.0
2021-12-23,TMAX,-3.3
2021-12-23,TMIN,-13.9
2021-12-23,PRCP,0.0
2021-12-23,SNWD,0.0
2021-12-24,SNOW,0.0
2021-12-24,TMAX,4.4
2021-12-24,TMIN,-3.9
2021-12-24,PRCP,0.0
2021-12-24,SNWD,0.0
2021-12-25,SNOW,0.0
2021-12-25,TMAX,6.7
2021-12-25,TMIN,-5.0
2021-12-25,PRCP,0.3
2021-12-25,SNWD,0.0
2021-12-26,SNOW,0.0
2021-12-26,TMAX,-5.0
2021-12-26,TMIN,-10.0
2021-12-26,PRCP,0.0
2021-12-26,SNWD,0.0
2021-12-27,SNOW,1.8
2021-12-27,TMAX,1.1
2021-12-27,TMIN,-9.4
2021-12-27,SNWD,2.5
2021-12-28,SNOW,0.0
2021-12-28,TMAX,-2.2
2021-12-28,TMIN,-13.3
2021-12-28,PRCP,0.0
2021-12-28,SNWD,2.5
2021-12-29,SNOW,3.8
2021-12-29,TMAX,-6.1
2021-12-29,TMIN,-22.8
2021-12-29,PRCP,2.0
2021-12-29,SNWD,5.1
2021-12-30,SNOW,0.0
2021-12-30,TMAX,-12.2
2021-12-30,TMIN,-22.8
2021-12-30,PRCP,0.0
2021-12-30,SNWD,5.1
2021-12-31,SNOW,0.0
2021-12-31,TMAX,-3.3
2021-12-31,TMIN,-12.2
2021-12-31,PRCP,0.0
2021-12-31,SNWD,5.1
2022-01-01,SNOW,0.0
2022-01-01,TMAX,-6.1
2022-01-01,TMIN,-20.6
2022-01-01,PRCP,0.0
2022-01-01,SNWD,5.1
2022-01-02,SNOW,0.0
2022-01-02,TMAX,-18.9
2022-01-02,TMIN,-25.6
2022-01-02,PRCP,0.0
2022-01-02,SNWD,5.1
2022-01-03,SNOW,0.0
2022-01-03,TMAX,-16.1
2022-01-03,TMIN,-26.1
2022-01-03,PRCP,0.0
2022-01-03,SNWD,5.1
2022-01-04,SNOW,0.0
2022-01-04,TMAX,-2.8
2022-01-04,TMIN,-17.8
2022-01-04,PRCP,0.0
2022-01-04,SNWD,5.1
2022-01-05,SNOW,2.5
2022-01-05,TMAX,-0.6
2022-01-05,TMIN,-10.6
2022-01-05,PRCP,2.5
2022-01-05,SNWD,7.6
2022-01-06,SNOW,0.0
2022-01-06,TMAX,-10.0
2022-01-06,TMIN,-18.9
2022-01-06,PRCP,0.0
2022-01-06,SNWD,7.6
2022-01-07,SNOW,0.0
2022-01-07,TMAX,-18.3
2022-01-07,TMIN,-27.2
2022-01-07,PRCP,0.0
2022-01-07,SNWD,7.6
2022-01-08,SNOW,0.0
2022-01-08,TMAX,-10.0
2022-01-08,TMIN,-27.8
2022-01-08,PRCP,0.0
2022-01-08,SNWD,7.6
2022-01-09,SNOW,0.0
2022-01-09,TMAX,-2.2
2022-01-09,TMIN,-19.4
2022-01-09,PRCP,0.0
2022-01-09,SNWD,7.6
2022-01-10,SNOW,0.0
2022-01-10,TMAX,-14.4
2022-01-10,TMIN,-21.1
2022-01-10,PRCP,0.0
2022-01-10,SNWD,7.6
2022-01-11,SNOW,0.0
2022-01-11,TMAX,-13.9
2022-01-11,TMIN,-22.2
2022-01-11,PRCP,0.0
2022-01-11,SNWD,7.6
2022-01-12,SNOW,0.0
2022-01-12,TMAX,2.2
2022-01-12,TMIN,-13.9
2022-01-12,PRCP,0.0
2022-01-12,SNWD,7.6
2022-01-13,SNOW,0.0
2022-01-13,TMAX,3.9
2022-01-13,TMIN,-4.4
2022-01-13,PRCP,0.0
2022-01-13,SNWD,7.6
2022-01-14,SNOW,0.0
2022-01-14,TMAX,1.1
2022-01-14,TMIN,-6.7
2022-01-14,PRCP,0.0
2022-01-14,SNWD,7.6
2022-01-15,SNOW,5.1
2022-01-15,TMAX,-6.7
2022-01-15,TMIN,-18.3
2022-01-15,PRCP,5.8
2022-01-15,SNWD,12.7
2022-01-16,SNOW,0.0
2022-01-16,TMAX,-10.0
2022-01-16,TMIN,-20.6
2022-01-16,PRCP,0.0
2022-01-16,SNWD,12.7
2022-01-17,SNOW,0.0
2022-01-17,TMAX,-3.3
2022-01-17,TMIN,-10.6
2022-01-17,PRCP,0.0
2022-01-17,SNWD,10.2
2022-01-18,SNOW,0.0
2022-01-18,TMAX,-2.2
2022-01-18,TMIN,-8.9
2022-01-18,PRCP,0.0
2022-01-18,SNWD,10.2
2022-01-19,SNOW,0.0
2022-01-19,TMAX,5.6
2022-01-19,TMIN,-16.7
2022-01-19,PRCP,0.0
2022-01-19,SNWD,10.2
2022-01-20,SNOW,0.0
2022-01-20,TMAX,-12.8
2022-01-20,TMIN,-22.8
2022-01-20,PRCP,0.0
2022-01-20,SNWD,10.2
2022-01-21,SNOW,0.0
2022-01-21,TMAX,-16.7
2022-01-21,TMIN,-24.4
2022-01-21,PRCP,0.0
2022-01-21,SNWD,10.2
2022-01-22,SNOW,0.5
2022-01-22,TMAX,-4.4
2022-01-22,TMIN,-23.3
2022-01-22,PRCP,0.5
2022-01-22,SNWD,10.2
2022-01-23,SNOW,5.1
2022-01-23,TMAX,-8.9
2022-01-23,TMIN,-23.3
2022-01-23,PRCP,3.0
2022-01-23,SNWD,15.2
2022-01-24,SNOW,2.5
2022-01-24,TMAX,-12.8
2022-01-24,TMIN,-26.1
2022-01-24,PRCP,1.0
2022-01-24,SNWD,17.8
2022-01-25,SNOW,0.0
2022-01-25,TMAX,-11.1
2022-01-25,TMIN,-26.1
2022-01-25,PRCP,0.0
2022-01-25,SNWD,17.8
2022-01-26,SNOW,0.0
2022-01-26,TMAX,-15.6
2022-01-26,TMIN,-28.9
2022-01-26,PRCP,0.0
2022-01-26,SNWD,17.8
2022-01-27,SNOW,0.0
2022-01-27,TMAX,0.6
2022-01-27,TMIN,-28.3
2022-01-27,PRCP,0.0
2022-01-27,SNWD,17.8
2022-01-28,SNOW,0.0
2022-01-28,TMAX,-1.1
2022-01-28,TMIN,-24.4
2022-01-28,PRCP,0.0
2022-01-28,SNWD,17.8
2022-01-29,SNOW,0.0
2022-01-29,TMAX,-1.1
2022-01-29,TMIN,-24.4
2022-01-29,PRCP,0.0
2022-01-29,SNWD,17.8
2022-01-30,SNOW,0.0
2022-01-30,TMAX,-4.4
2022-01-30,TMIN,-21.7
2022-01-30,PRCP,0.0
2022-01-30,SNWD,17.8
2022-01-31,SNOW,0.0
2022-01-31,TMAX,-4.4
2022-01-31,TMIN,-15.6
2022-01-31,PRCP,0.0
2022-01-31,SNWD,17.8
2022-02-01,SNOW,0.0
2022-02-01,TMAX,2.2
2022-02-01,TMIN,-15.6
2022-02-01,PRCP,0.0
2022-02-01,SNWD,17.8
2022-02-02,SNOW,0.0
2022-02-02,TMAX,0.0
2022-02-02,TMIN,-17.2
2022-02-02,PRCP,0.0
2022-02-02,SNWD,17.8
2022-02-03,SNOW,0.0
2022-02-03,TMAX,-12.8
2022-02-03,TMIN,-22.8
2022-02-03,PRCP,0.0
2022-02-03,SNWD,17.8
2022-02-04,SNOW,0.0
2022-02-04,TMAX,-15.0
2022-02-04,TMIN,-23.9
2022-02-04,PRCP,0.0
2022-02-04,SNWD,17.8
2022-02-05,SNOW,0.0
2022-02-05,TMAX,-12.8
2022-02-05,TMIN,-20.6
2022-02-05,PRCP,0.0
2022-02-05,SNWD,17.8
2022-02-06,SNOW,0.0
2022-02-06,TMAX,-5.0
2022-02-06,TMIN,-17.8
2022-02-06,PRCP,1.3
2022-02-06,SNWD,17.8
2022-02-07,SNOW,0.0
2022-02-07,TMAX,-5.0
2022-02-07,TMIN,-20.6
2022-02-07,PRCP,0.0
2022-02-07,SNWD,12.7
2022-02-08,SNOW,0.0
2022-02-08,TMAX,-7.2
2022-02-08,TMIN,-21.1
2022-02-08,PRCP,0.0
2022-02-08,SNWD,12.7
2022-02-09,SNOW,0.0
2022-02-09,TMAX,4.4
2022-02-09,TMIN,-9.4
2022-02-09,PRCP,0.0
2022-02-09,SNWD,12.7
2022-02-10,SNOW,0.0
2022-02-10,TMAX,2.2
2022-02-10,TMIN,-8.3
2022-02-10,PRCP,0.0
2022-02-10,SNWD,10.2
2022-02-11,SNOW,0.0
2022-02-11,TMAX,4.4
2022-02-11,TMIN,-10.0
2022-02-11,PRCP,0.3
2022-02-11,SNWD,10.2
2022-02-12,SNOW,0.0
2022-02-12,TMAX,2.8
2022-02-12,TMIN,-20.0
2022-02-12,PRCP,0.3
2022-02-12,SNWD,10.2
2022-02-13,SNOW,0.0
2022-02-13,TMAX,-15.0
2022-02-13,TMIN,-20.6
2022-02-13,PRCP,0.3
2022-02-13,SNWD,10.2
2022-02-14,SNOW,2.5
2022-02-14,TMAX,-13.9
2022-02-14,TMIN,-21.1
2022-02-14,SNWD,12.7
2022-02-15,SNOW,0.0
2022-02-15,TMAX,-6.7
2022-02-15,TMIN,-15.6
2022-02-15,PRCP,0.0
2022-02-15,SNWD,12.7
2022-02-16,SNOW,0.0
2022-02-16,TMAX,0.0
2022-02-16,TMIN,-11.1
2022-02-16,PRCP,0.0
2022-02-16,SNWD,12.7
2022-02-17,SNOW,0.0
2022-02-17,TMAX,-1.1
2022-02-17,TMIN,-16.7
2022-02-17,PRCP,0.0
2022-02-17,SNWD,12.7
2022-02-18,SNOW,0.0
2022-02-18,TMAX,-12.2
2022-02-18,TMIN,-19.4
2022-02-18,PRCP,0.0
2022-02-18,SNWD,12.7
2022-02-19,SNOW,0.0
2022-02-19,TMAX,1.7
2022-02-19,TMIN,-18.3
2022-02-19,PRCP,0.3
2022-02-19,SNWD,12.7
2022-02-20,SNOW,0.0
2022-02-20,TMAX,-1.1
2022-02-20,TMIN,-19.4
2022-02-20,PRCP,0.0
2022-02-20,SNWD,12.7
2022-02-21,SNOW,0.0
2022-02-21,TMAX,7.8
2022-02-21,TMIN,-5.6
2022-02-21,PRCP,0.0
2022-02-21,SNWD,10.2
2022-02-22,SNOW,0.0
2022-02-22,TMAX,-3.3
2022-02-22,TMIN,-11.1
2022-02-22,PRCP,0.3
2022-02-22,SNWD,7.6
2022-02-23,SNOW,10.2
2022-02-23,TMAX,-10.6
2022-02-23,TMIN,-20.0
2022-02-23,PRCP,8.1
2022-02-23,SNWD,17.8
2022-02-24,SNOW,0.0
2022-02-24,TMAX,-11.7
2022-02-24,TMIN,-23.3
2022-02-24,PRCP,0.0
2022-02-24,SNWD,17.8
2022-02-25,SNOW,2.3
2022-02-25,TMAX,-10.6
2022-02-25,TMIN,-24.4
2022-02-25,PRCP,3.8
2022-02-25,SNWD,17.8
2022-02-26,SNOW,0.0
2022-02-26,TMAX,-7.8
2022-02-26,TMIN,-21.7
2022-02-26,PRCP,0.0
2022-02-26,SNWD,17.8
2022-02-27,SNOW,0.0
2022-02-27,TMAX,2.2
2022-02-27,TMIN,-21.1
2022-02-27,PRCP,0.0
2022-02-27,SNWD,15.2
2022-02-28,SNOW,0.0
2022-02-28,TMAX,0.0
2022-02-28,TMIN,-13.3
2022-02-28,PRCP,0.0
2022-02-28,SNWD,15.2
2022-03-01,SNOW,0.0
2022-03-01,TMAX,6.1
2022-03-01,TMIN,-7.2
2022-03-01,PRCP,0.0
2022-03-01,SNWD,15.2
2022-03-02,SNOW,0.0
2022-03-02,TMAX,5.0
2022-03-02,TMIN,-3.9
2022-03-02,PRCP,0.0
2022-03-02,SNWD,15.2
2022-03-03,SNOW,0.0
2022-03-03,TMAX,0.6
2022-03-03,TMIN,-7.8
2022-03-03,PRCP,0.0
2022-03-03,SNWD,15.2
2022-03-04,SNOW,0.0
2022-03-04,TMAX,-3.3
2022-03-04,TMIN,-9.4
2022-03-04,PRCP,0.0
2022-03-04,SNWD,15.2
2022-03-05,SNOW,0.0
2022-03-05,TMAX,2.8
2022-03-05,TMIN,-9.4
2022-03-05,SNWD,15.2
2022-03-06,SNOW,2.5
2022-03-06,TMAX,3.3
2022-03-06,TMIN,-9.4
2022-03-06,SNWD,17.8
2022-03-07,SNOW,0.0
2022-03-07,TMAX,-0.6
2022-03-07,TMIN,-7.2
2022-03-07,PRCP,0.0
2022-03-07,SNWD,10.2
2022-03-08,SNOW,0.0
2022-03-08,TMAX,0.6
2022-03-08,TMIN,-6.1
2022-03-08,PRCP,0.0
2022-03-08,SNWD,10.2
2022-03-09,SNOW,0.0
2022-03-09,TMAX,5.0
2022-03-09,TMIN,-6.1
2022-03-09,PRCP,0.0
2022-03-09,SNWD,10.2
2022-03-10,SNOW,0.0
2022-03-10,TMAX,-5.6
2022-03-10,TMIN,-12.2
2022-03-10,PRCP,0.0
2022-03-10,SNWD,7.6
2022-03-11,SNOW,0.0
2022-03-11,TMAX,-2.8
2022-03-11,TMIN,-12.2
2022-03-11,PRCP,0.0
2022-03-11,SNWD,7.6
2022-03-12,SNOW,0.0
2022-03-12,TMAX,-10.0
2022-03-12,TMIN,-21.1
2022-03-12,PRCP,0.0
2022-03-12,SNWD,7.6
2022-03-13,SNOW,0.0
2022-03-13,TMAX,-2.2
2022-03-13,TMIN,-21.7
2022-03-13,PRCP,0.0
2022-03-13,SNWD,7.6
2022-03-14,SNOW,0.0
2022-03-14,TMAX,6.7
2022-03-14,TMIN,-6.1
2022-03-14,PRCP,0.0
2022-03-15,SNOW,0.0
2022-03-15,TMAX,6.1
2022-03-15,TMIN,-5.0
2022-03-15,PRCP,0.0
2022-03-15,SNWD,0.0
2022-03-16,SNOW,0.0
2022-03-16,TMAX,11.7
2022-03-16,TMIN,-5.0
2022-03-16,PRCP,0.0
2022-03-16,SNWD,0.0
2022-03-17,SNOW,0.0
2022-03-17,TMAX,14.4
2022-03-17,TMIN,-5.0
2022-03-17,PRCP,0.0
2022-03-17,SNWD,0.0
2022-03-18,SNOW,0.0
2022-03-18,TMAX,8.9
2022-03-18,TMIN,0.6
2022-03-18,PRCP,0.0
2022-03-18,SNWD,0.0
2022-03-19,SNOW,0.0
2022-03-19,TMAX,7.8
2022-03-19,TMIN,-5.6
2022-03-19,PRCP,0.0
2022-03-19,SNWD,0.0
2022-03-20,SNOW,0.0
2022-03-20,TMAX,11.1
2022-03-20,TMIN,-2.8
2022-03-20,PRCP,0.0
2022-03-20,SNWD,0.0
2022-03-21,SNOW,0.0
2022-03-21,TMAX,15.0
2022-03-21,TMIN,-5.6
2022-03-21,PRCP,0.0
2022-03-21,SNWD,0.0
2022-03-22,SNOW,0.0
2022-03-22,TMAX,17.2
2022-03-22,TMIN,6.1
2022-03-22,PRCP,0.0
2022-03-22,SNWD,0.0
2022-03-23,SNOW,0.0
2022-03-23,TMAX,6.1
2022-03-23,TMIN,2.2
2022-03-23,PRCP,22.4
2022-03-23,SNWD,0.0
2022-03-24,TMAX,2.8
2022-03-24,TMIN,-2.8
2022-03-24,PRCP,2.0
2022-03-25,SNOW,0.0
2022-03-25,TMAX,6.1
2022-03-25,TMIN,0.6
2022-03-25,PRCP,0.0
2022-03-25,SNWD,0.0
2022-03-26,SNOW,0.0
2022-03-26,TMAX,4.4
2022-03-26,TMIN,-5.0
2022-03-26,PRCP,0.0
2022-03-26,SNWD,0.0
2022-03-27,SNOW,0.0
2022-03-27,TMAX,0.6
2022-03-27,TMIN,-7.8
2022-03-27,PRCP,0.0
2022-03-27,SNWD,0.0
2022-03-28,SNOW,0.0
2022-03-28,TMAX,0.6
2022-03-28,TMIN,-8.9
2022-03-28,PRCP,0.0
2022-03-28,SNWD,0.0
2022-03-29,SNOW,0.0
2022-03-29,TMAX,3.3
2022-03-29,TMIN,-7.2
2022-03-29,PRCP,0.0
2022-03-29,SNWD,0.0
2022-03-30,SNOW,0.0
2022-03-30,TMAX,5.6
2022-03-30,TMIN,-7.2
2022-03-30,PRCP,10.4
2022-03-30,SNWD,0.0
2022-03-31,SNOW,0.0
2022-03-31,TMAX,2.8
2022-03-31,TMIN,0.6
2022-03-31,PRCP,8.9
2022-03-31,SNWD,0.0
2022-04-01,SNOW,0.0
2022-04-01,TMAX,1.7
2022-04-01,TMIN,-4.4
2022-04-01,PRCP,0.0
2022-04-01,SNWD,0.0
2022-04-02,SNOW,0.0
2022-04-02,TMAX,7.2
2022-04-02,TMIN,-8.3
2022-04-02,PRCP,0.0
2022-04-02,SNWD,0.0
2022-04-03,SNOW,0.0
2022-04-03,TMAX,10.6
2022-04-03,TMIN,-0.6
2022-04-03,PRCP,0.0
2022-04-03,SNWD,0.0
2022-04-04,SNOW,0.0
2022-04-04,TMAX,6.1
2022-04-04,TMIN,-1.7
2022-04-04,PRCP,14.0
2022-04-04,SNWD,0.0
2022-04-05,SNOW,0.0
2022-04-05,TMAX,6.7
2022-04-05,TMIN,1.1
2022-04-05,PRCP,0.0
2022-04-05,SNWD,0.0
2022-04-06,SNOW,0.0
2022-04-06,TMAX,7.8
2022-04-06,TMIN,2.2
2022-04-06,PRCP,10.7
2022-04-06,SNWD,0.0
2022-04-07,SNOW,0.0
2022-04-07,TMAX,5.6
2022-04-07,TMIN,1.1
2022-04-07,PRCP,3.8
2022-04-07,SNWD,0.0
2022-04-08,SNOW,0.0
2022-04-08,TMAX,3.9
2022-04-08,TMIN,-2.8
2022-04-08,PRCP,1.3
2022-04-08,SNWD,0.0
2022-04-09,SNOW,0.0
2022-04-09,TMAX,8.3
2022-04-09,TMIN,0.6
2022-04-09,PRCP,0.0
2022-04-09,SNWD,0.0
2022-04-10,SNOW,0.0
2022-04-10,TMAX,12.8
2022-04-10,TMIN,0.0
2022-04-10,PRCP,0.0
2022-04-10,SNWD,0.0
2022-04-11,SNOW,0.0
2022-04-11,TMAX,15.6
2022-04-11,TMIN,2.8
2022-04-11,PRCP,0.0
2022-04-11,SNWD,0.0
2022-04-12,SNOW,0.0
2022-04-12,TMAX,15.6
2022-04-12,TMIN,1.1
2022-04-12,PRCP,0.0
2022-04-12,SNWD,0.0
2022-04-13,SNOW,0.0
2022-04-13,TMAX,14.4
2022-04-13,TMIN,1.7
2022-04-13,PRCP,17.8
2022-04-13,SNWD,0.0
2022-04-14,SNOW,0.0
2022-04-14,TMAX,14.4
2022-04-14,TMIN,-1.1
2022-04-14,PRCP,0.8
2022-04-14,SNWD,0.0
2022-04-15,SNOW,0.0
2022-04-15,TMAX,2.8
2022-04-15,TMIN,-2.2
2022-04-15,PRCP,0.3
2022-04-15,SNWD,0.0
2022-04-16,SNOW,0.0
2022-04-16,TMAX,2.2
2022-04-16,TMIN,-3.9
2022-04-16,PRCP,0.0
2022-04-16,SNWD,0.0
2022-04-17,SNOW,0.0
2022-04-17,TMAX,6.1
2022-04-17,TMIN,-2.2
2022-04-17,PRCP,0.0
2022-04-17,SNWD,0.0
2022-04-18,SNOW,0.0
2022-04-18,TMAX,7.8
2022-04-18,TMIN,-2.8
2022-04-18,PRCP,1.3
2022-04-18,SNWD,0.0
2022-04-19,SNOW,0.0
2022-04-19,TMAX,3.9
2022-04-19,TMIN,-0.6
2022-04-19,PRCP,0.0
2022-04-19,SNWD,0.0
2022-04-20,SNOW,0.0
2022-04-20,TMAX,8.9
2022-04-20,TMIN,-1.1
2022-04-20,PRCP,0.0
2022-04-20,SNWD,0.0
2022-04-21,SNOW,0.0
2022-04-21,TMAX,9.4
2022-04-21,TMIN,2.8
2022-04-21,PRCP,12.4
2022-04-21,SNWD,0.0
2022-04-22,SNOW,0.0
2022-04-22,TMAX,14.4
2022-04-22,TMIN,3.9
2022-04-22,PRCP,0.0
2022-04-22,SNWD,0.0
2022-04-23,SNOW,0.0
2022-04-23,TMAX,13.9
2022-04-23,TMIN,5.0
2022-04-23,PRCP,7.9
2022-04-23,SNWD,0.0
2022-04-24,SNOW,0.0
2022-04-24,TMAX,24.4
2022-04-24,TMIN,7.8
2022-04-24,PRCP,7.4
2022-04-24,SNWD,0.0
2022-04-25,SNOW,0.0
2022-04-25,TMAX,10.6
2022-04-25,TMIN,2.2
2022-04-25,PRCP,0.0
2022-04-25,SNWD,0.0
2022-04-26,SNOW,0.0
2022-04-26,TMAX,4.4
2022-04-26,TMIN,-0.6
2022-04-26,PRCP,0.0
2022-04-26,SNWD,0.0
2022-04-27,SNOW,0.0
2022-04-27,TMAX,7.2
2022-04-27,TMIN,-0.6
2022-04-27,PRCP,0.0
2022-04-27,SNWD,0.0
2022-04-28,SNOW,0.0
2022-04-28,TMAX,11.1
2022-04-28,TMIN,0.6
2022-04-28,PRCP,0.0
2022-04-28,SNWD,0.0
2022-04-29,SNOW,0.0
2022-04-29,TMAX,11.1
2022-04-29,TMIN,0.6
2022-04-29,PRCP,0.0
2022-04-29,SNWD,0.0
2022-04-30,SNOW,0.0
2022-04-30,TMAX,16.7
2022-04-30,TMIN,6.1
2022-04-30,PRCP,10.4
2022-04-30,SNWD,0.0
2022-05-01,SNOW,0.0
2022-05-01,TMAX,12.8
2022-05-01,TMIN,8.9
2022-05-01,PRCP,18.0
2022-05-01,SNWD,0.0
2022-05-02,SNOW,0.0
2022-05-02,TMAX,9.4
2022-05-02,TMIN,6.1
2022-05-02,PRCP,2.0
2022-05-02,SNWD,0.0
2022-05-03,SNOW,0.0
2022-05-03,TMAX,10.6
2022-05-03,TMIN,5.6
2022-05-03,PRCP,0.0
2022-05-03,SNWD,0.0
2022-05-04,SNOW,0.0
2022-05-04,TMAX,15.0
2022-05-04,TMIN,4.4
2022-05-04,PRCP,0.0
2022-05-04,SNWD,0.0
2022-05-05,SNOW,0.0
2022-05-05,TMAX,17.8
2022-05-05,TMIN,4.4
2022-05-05,PRCP,0.0
2022-05-05,SNWD,0.0
2022-05-06,SNOW,0.0
2022-05-06,TMAX,18.9
2022-05-06,TMIN,1.7
2022-05-06,PRCP,0.0
2022-05-06,SNWD,0.0
2022-05-07,SNOW,0.0
2022-05-07,TMAX,22.2
2022-05-07,TMIN,3.9
2022-05-07,PRCP,0.0
2022-05-07,SNWD,0.0
2022-05-08,SNOW,0.0
2022-05-08,TMAX,23.3
2022-05-08,TMIN,3.9
2022-05-08,PRCP,0.0
2022-05-08,SNWD,0.0
2022-05-09,SNOW,0.0
2022-05-09,TMAX,19.4
2022-05-09,TMIN,12.2
2022-05-09,PRCP,1.0
2022-05-09,SNWD,0.0
2022-05-10,SNOW,0.0
2022-05-10,TMAX,30.6
2022-05-10,TMIN,14.4
2022-05-10,PRCP,10.9
2022-05-10,SNWD,0.0
2022-05-11,SNOW,0.0
2022-05-11,TMAX,27.8
2022-05-11,TMIN,13.9
2022-05-11,PRCP,0.0
2022-05-11,SNWD,0.0
2022-05-12,SNOW,0.0
2022-05-12,TMAX,26.7
2022-05-12,TMIN,16.7
2022-05-12,PRCP,30.5
2022-05-12,SNWD,0.0
2022-05-13,SNOW,0.0
2022-05-13,TMAX,35.6
2022-05-13,TMIN,17.8
2022-05-13,PRCP,0.0
2022-05-13,SNWD,0.0
2022-05-14,SNOW,0.0
2022-05-14,TMAX,25.6
2022-05-14,TMIN,15.6
2022-05-14,PRCP,0.0
2022-05-14,SNWD,0.0
2022-05-15,SNOW,0.0
2022-05-15,TMAX,25.6
2022-05-15,TMIN,13.3
2022-05-15,PRCP,0.0
2022-05-15,SNWD,0.0
2022-05-16,SNOW,0.0
2022-05-16,TMAX,24.4
2022-05-16,TMIN,13.3
2022-05-16,PRCP,0.0
2022-05-16,SNWD,0.0
2022-05-17,SNOW,0.0
2022-05-17,TMAX,22.2
2022-05-17,TMIN,12.2
2022-05-17,PRCP,0.0
2022-05-17,SNWD,0.0
2022-05-18,SNOW,0.0
2022-05-18,TMAX,23.3
2022-05-18,TMIN,12.2
2022-05-18,PRCP,3.6
2022-05-18,SNWD,0.0
2022-05-19,SNOW,0.0
2022-05-19,TMAX,24.4
2022-05-19,TMIN,13.9
